label	text_a
1	套莫娜
2	也就一两台
0	这里太绝了
3	三月三嘿嘿
0	谢谢你奈绪美
0	是蒂蒂
0	长得像泉
4	前五我都喜欢
4	暴富脱单
1	下面有毒
0	老婆好可爱c
4	有一说一雀食
2	差的多了点
1	兄弟们给币把
0	常驻节目
4	连连后退
1	兜率宫啊
3	998ms
4	吃过哈哈哈
0	梦幻开局啊
1	goodbye
4	我哥叫飞龙
1	你狗粮呢
1	真的童年啊
4	柳滋柳味
3	毫无p图痕迹
4	开盲贝
4	他今天亏大了
4	臭小伙
1	带眼镜的c君
4	自闭哈哈哈
4	减脂期
2	誉品杀疯了
4	微辣口
1	好弟弟
4	馋了想吃
4	殉情了属于是
4	我的爱来了
4	克隆技术
1	1743
1	什么病友局
3	炼金男爵
1	保卫橘子
1	完夜店
2	网络包浆
4	猫眼螺报道
4	波波带恶人
1	逆天啊
0	奇卡鲁瓦奇
1	还摸hhhh
4	自然熟过程
5	在这停顿
4	我家附近
0	喜提不冻港
0	跪着投币
4	没有挑眉
3	异地的灵魂
5	诸葛亮
3	层高高啊
4	漂亮浪浪
0	盲拼都可以了
4	已经点外卖了
3	好熟悉的剧情
3	啊啊啊拉宏桑
1	废话激素刀
3	只爱盖
1	瓶中沙
0	一下抓三个
0	有人来了
2	下巴大
1	是斯麦路
3	ryn
3	starwars
1	我在吃煎包
3	水开了
1	刺天使
2	这都带上去了
1	poggggggggggg
1	海祁岛
1	activity
1	还有美汁汁
1	玛德眼前一黑
3	BISHI
4	奥义影
1	steamEAEPIC
0	px铁甲龙
5	他好帅
4	处变不惊
4	美味加重
1	万太强
4	同沙螺
3	土木太抽象了
1	老宋玩嗨了
2	有点虚
5	挂羊头卖狗肉
3	霍斯战役配置
4	笑死我吹过
1	对啊有问题妈
1	怎么还有配音
1	满命尘
3	路不好不方便
1	你扒开不行吗
4	sweet
0	啥啊套娃
4	够吃一栋了
3	这么多人在看
4	商家钝角
3	水煮鱼头美味
1	什么高斯
2	播音员失业了
2	最极客
1	灶门碳迪郎
1	真强穿激光
4	熵增了
2	HDR
4	下班了啊
0	二十五分
4	没漱口不专业
3	还会闭眼
3	超预算
0	雾化器
0	太厉害了您
1	打破纪录
4	enchants04
3	碰到饭了
0	最冤自然系
4	烹饪失败
4	金克丝浓汤
1	乃淇淋
3	你找骂
1	玉龙李丰能输
4	瞎姨呗
5	指挥官
3	狗死了
4	原胚确信
3	声音调那么大
1	对啊怎么了
1	懂了班尼特笑
1	国际象棋
0	腿反了
4	搁袋儿包上
4	哪有卖
3	太佩服了
1	诚哥壶
3	帕金森综合症
1	粉色吞噬魔
2	县长高
2	r18有吗
1	树大招风
3	这是电鱼
3	Nekoparabushi
5	十万个
3	不秀了不住了
2	不愧三星
1	支持老艺术家
0	赤龙白虎
0	旋转关节
1	半身不遂
3	怎么没广州
4	蟹男孩
3	安踏c37
3	枪放哪儿呢
1	丽五杀
1	狼虎之词
1	女生都好看
1	路径上有壁画
4	这个我做过
1	drinkit
4	十五斤三十块
2	爷都是裸奔的
2	操纵杆
1	老八之家
1	不想说阿
1	保留剧目
0	AE86来了
1	Helltaker
0	快跑兄弟们
1	玩中单
1	好像一斗哦
4	最贵的一次吧
0	wolinoturndoulou
4	一吃到
1	都在认真看吗
1	考哥坐不住了
1	0055
2	连同行也白嫖
2	10p
1	没有办法
1	会用修改器
2	整形不香ma
5	龙卷风
4	开工淦
0	刀快跑
1	有请大张伟
4	0548
2	俺也干过
4	侄子胖了一点
3	柳州不服
4	胶可以干嘛
1	小黑警长在此
4	开始开始笑
4	煲点米饭
4	养肥弹幕再来
4	三能同款模具
3	我让你吃吃吃
3	tina好美
4	两广都有
5	很蓝的啦
1	耳机党震怒
0	魔禁4月
3	然后晕车吐了
4	鸭子坐不是
2	不能收轮吗
3	出口中国
1	奶淇琳
3	uuygbyguyyykuuybhjm
4	太高端吃不起
4	波仔就知道吃
0	小晴晴诶嘿嘿
2	我恭喜你发财
4	嗯冷面
0	闭眼新世界
1	人肉硬盘
5	未免太
0	这一作
1	三光屠村记
4	络合物
5	OvO
5	贬义词
2	我来承包空瓶
3	杀我快
4	想念家乡了
1	苹果勾引一下
0	都没人
3	我的梦想
3	精神病泛滥
2	ume
2	丑非常不和谐
4	还是会
1	小方ovo
0	披风三人组
2	全体保护
4	宜家吊打
0	5分钟速组
4	不要外卖
1	草黄键
4	正气水
0	点赞量
4	小冰箱嘞
1	心跳的节奏
2	哈哈哈神拿走
4	X我回来了
0	绫人单
1	SMCH
3	卧槽看哭了
3	输印度了
3	很久没做
0	上首页了
5	好好啊
1	谏山老狗
4	送夜吹咯
2	疯狂钻石
1	大灯撞到人了
0	硬币哈哈哈
2	2pro
2	redmik50
3	呜呜呜美釹
1	体力拐
4	怎么那么值
2	动态模糊
4	有点像抹茶
4	啵一个汤包
4	昆明160
3	这是24平
4	虫你胖噜
0	全员增强开始
4	鱼骨头吃啥呀
4	17点45分
1	塔姆也可以
4	劳动强度
4	寄给我求你了
5	心血来潮
4	唐尼买
4	口一嗦
1	可熟悉了
3	正在摸鱼中
0	科技飞升
1	干爹呀
0	怪兽你真踢啊
1	握草好狠一鸡
3	河南洛阳二模
1	余霜好好看
4	总之一个字甜
2	虎贲军
4	草莓塔
2	收藏惊人
1	烤串不好吗
4	好像泥巴水
4	带劲不
1	已经10W了
4	bgm好开胃
3	工业流水线化
3	都是好吃哒
3	这个叫衣鱼
3	气死了不看了
1	12张桃
2	运动机当然稳
0	日本懂事长
1	苦杏仁闻
2	心电图机
4	全部上上签
4	卧槽太多了
1	36万人
2	拿在手上
5	一面镜子
4	全部倒满
0	蒙德起火了
5	nnd
4	把自己挂起来
3	已经结婚了
3	真痛苦面具
5	这也太美了
3	郭多鱼
1	完了下车了
5	我又来了
2	喝彩城堡99
4	冰削削
1	4514察觉
1	巨人确信
4	不能容忍
1	蛋有点拉
1	Thor
1	蟬主猛
4	112怎么说
1	作者成分复杂
4	哔卡进站
2	比水泥轻
1	二八雷劫是吧
4	太实惠了
5	摆烂王
0	闻社知死
0	薇妹美如画
1	雅shi啦你
2	猕猴沉默
0	瞬间想换角色
1	班长不用上课
0	四位执剑人
3	给我一个吻
4	没有手套的
3	高数线代概统
4	好像典明粥
1	幸苦了老婆
1	哥哥好帅
2	MD5不行
1	泡沫木头
1	我初中好像是
2	3每张都过曝
0	出气口
3	达斯维达
1	cc也可爱的
4	bgm催泪
1	奶油糖
4	看着咬不断
4	刚指挥家
0	fckKonami
0	建筑人落泪
0	蒙德放璃
2	金粉报道
1	我就是啊咋啦
1	我就有夜盲症
4	妞子拜年啦
1	三个刮痧师傅
3	大虾好白哦
1	笑眯眯
4	韩国蛏子
4	碴条那是
1	Yysyrr
1	就倒霉的意思
3	特洛伊木马
3	卧槽荧光
4	粉溜出去了
0	南亚世界
2	加风冷
1	是4999
4	刚神指
4	一听就好吃
1	肥头鱼
3	净重5克
3	日系风格的床
4	全是你的论文
0	还喷了漆才走
2	套路都懂
5	不听话
1	姬八炫酷
5	gode
4	多三桶
3	在涨啊
3	呜呜呜想要
3	勾一下
1	是内销是bg
3	水煮鱼好吃
1	终场谢幕
1	电磁步兵
1	质疑不是
5	TMD
3	王炸酸
3	老婆吐槽会
1	重新定义中袋
4	娘不娘
3	相当离谱
3	中间不先磨掉
1	瓦尔德
3	河西人
3	两米长的牙
5	这画质
2	还有塑料
1	12013
3	黄啥的那个
4	追着牛啃
4	嗯油墩子
0	凯多老师
2	摩托便宜啊
4	麻油鸭
1	我是一哥
3	學校裡
0	恋爱循环
3	大二也一样
4	播放2
3	不我没痔疮
1	wiki
1	Cao
3	玩过扣1
4	重点十块钱
3	斩神体
1	没错就是七七
4	它们种不出来
1	实力三刷
1	前方不高能
3	做成猫粮
3	猩粑氪
1	30combo
2	132
1	异能者
1	犯大吴疆土
1	出五黄
3	啊羡慕up
1	takemehome
4	叫汤圆赞成
3	你能不能磨平
1	打飞鹤
3	宾至如归
4	这也太麻烦了
1	吓死我了草
0	扫地机器人吧
4	可太野
4	真牛皮么
5	jiojio
4	哪叫馕
3	这可不兴照哇
4	最囍喝哈啤
0	不能瑟瑟
1	还有机战
4	怪不得不放盐
4	姜迪带劲不
3	15个
0	纳吉尼
1	还在打
1	ig之魂
0	伊蕾娜吧
3	女朋头
3	动作大片
1	斯哈哈哈
2	早就超越了
3	鲤鱼不好吃发
1	阴魂不散
5	大吃一惊
1	这是真菌
4	太扯所有没有
2	247
4	卧槽这么粘稠
2	先钉个
4	test
4	邪神观察
1	Flashboom
4	已经点赞了
3	恶魔人ed
1	巨渊里
5	M78
0	小晴晴
5	再见面
2	用时间换画质
3	2022222
2	室友去逝套餐
3	第一次做裁缝
1	失败率
1	69420
1	萌新到
4	比不开
0	国贸路过
3	能来我家画吗
1	豆包帅帅
1	抖一中
4	甘草糖
3	印度啃小鱼脚
5	帅炸了
1	好耶太
4	不标种
1	弥豆子可还行
3	练签名哈哈哈
2	踹出去
3	晃得头晕
1	空内个
3	别波普
1	发声器官
3	Wociao
0	1962
3	奎迪这我熟
3	狗都不学
1	okokok
5	ACE
5	几首歌
3	这是爸爸
3	广西人狂喜
4	天谴法罗大军
1	吕蒙还是废
5	远不如
2	好多代
4	婆婆也很厉害
0	核频氨醛
3	小云儿啃脚
4	小刀开脑
1	剪辑牛逼
0	有点guai
1	缺少维a
1	穿白袜
4	老战狼了
4	椒盐玉米
4	M51
1	美人鱼我冲了
2	这个灰尘啊
5	不在乎
4	不可能黑幕被
1	1827
2	你很懂哦
1	王真眼
4	放哈绝绝子
2	K20P
1	14小时
0	国贸人没了
4	14分
1	音对币
4	要你穿
5	太像了
1	口削除射线
3	咖喱棒
1	先约后赏
3	按B跳出载具
4	我是库尔勒的
1	星系的浪漫
5	找不着
3	娇羞ing
0	你认真的
2	必中yyds
4	殷桃味
2	青的好听
1	伐木累
4	这里bum
3	不是才浅啊
2	我的锅我的锅
3	助力好滴
3	内裤群
1	你好徐大虾
1	Jjs
1	天才网瘾
4	贼我免费了
3	我的yoda
3	人家打過稿的
0	宠三连
2	挺难的啊我靠
5	780
5	top1
0	真出了啊啊啊
4	突然左声道
3	水大海
1	发现了麻将
4	我曾经摇飞过
1	小乔太脆
3	长安铃木
2	真好真好真好
4	本味能
3	好的记住了
4	黄花菜
2	66Hz
4	电瓶开关
1	刚吃完饭
3	酸料特别好吃
5	回家的诱惑
1	我也不玩了
3	解毒了我焯
3	这空间真大啊
4	同款北面
1	什么葫芦娃
1	卧槽阿基拉
4	洗澡盆
1	170个篮球
2	那掉链子呢
3	徐福记
1	彩虹岛
1	5可以杀马
5	好样的
1	这可太魂了
2	这比发布会好
4	通往龙宫的
3	去开砖厂
1	右上角说拜拜
2	玩儿挺大
2	有山快乐站
3	地理课
0	都好帅啊
1	tmsifu
1	这是吃播啊
1	黑色不行
1	帮你剃成白虎
1	左边伏尔泰
4	帽贝好
1	卧槽吓人
2	虎贲nb破音
3	声未出先被吓
1	没想到吧散人
3	520跑恶心
3	水萝卜
0	这该死的磨损
1	省流限定传说
4	取消点赞了
1	多发点弹幕啊
2	这拿的住
1	这卡了好久
1	好幽默啊哈哈
4	再买二十的
0	Weare
3	麻婆豆腐
1	崩溃大陆好耶
1	精神失常
2	安卓哟
3	干净又猥琐
5	摆起来
3	真上头这个歌
5	力量感
5	切尔诺
5	性别歧视
4	放太少
1	冒险类
4	NIUYA
1	三星是吧
5	好好哭
2	总比没有好
1	闻着味了
3	我敲暴击
1	最强尴尬王
2	鲁大师走起
3	在山上
1	人数狂涨
1	注意听有叫声
2	iPhone6Plus
1	1w人离谱
4	求路人视角
3	只会整
3	坐月子的狗子
1	您开挂吧
1	我的回合摸牌
4	先拍照后关注
4	同款锅
3	砸了吧
2	90nt
3	内裤裙
1	没人玩飞飞吗
3	黄盘就拘留了
0	我猜c
2	色狼啵
2	真丢人出地球
1	高又壮
5	婉若游龙
0	因为是王路飞
1	进周本
1	前方小高能哦
0	胡文天明哥
1	谢谢c菌
1	冲出去
1	吓我一激灵
0	参演意思是他
1	我5个648
1	出精英皮
3	印度好多机车
1	讲究极致
0	b王的后花园
5	我超初音未来
0	主角是青蜂侠
1	萧家灭魂殿
2	地球转得真快
1	当不赏
3	丙烯颜料
4	东哥永远滴神
3	马里纳海沟
1	感觉很扯
4	小院儿
1	十二点21万
1	山寨大表哥
2	不能联想啊
1	丰功伟绩
2	牛手够
4	去学校食堂了
3	maga狂喜
1	大招不用瞄准
2	顶级屏幕
3	马小跳
3	踩点舒适
0	缘一上号啊
4	我爱大盘鸡
1	爷回青
1	doeg
1	抓人强
5	嗓子眼
3	超级还原
4	明明是藕坨坨
3	我就住103
4	足光散
1	背景是狗妈
0	否决权
3	这路也太难了
1	290
1	730
4	鹌鹑何德何能
3	我脚太冰了
3	好父親
1	看过我去
1	Onelastkiss
3	观赏性很强
3	唐美丽
4	社交恐怖症
5	太行了
5	房产证
4	金锣永远的神
3	真好啊祝福
3	rmllrrggr
4	要三球
5	plus
4	葡挞区
4	庆透视
1	爹咪好可爱
4	绍兴菜
2	这是靠背吧
0	毕业设计
4	最愛塔可了
0	线条好耶
3	没事找逝
2	A15叼打
4	庆嘲讽
4	良心价了
2	这就去看
2	老咳嗽
5	效率高
2	9不环保
2	看出工伤
0	这么多年了吗
1	鲍三娘
4	神特么我爱螺
4	本命本命
4	麻团特好吃
3	杀人熊
5	又是你
4	断层牛逼
1	好有内味儿
4	有壳子补钙
0	作哥我的神
4	怎么买的
1	狂野買車
2	后缀名
3	屋里有砖头
4	你穿这么少
3	好家伙这酒店
5	有一说一确实
1	奶次又鞠躬
4	吃shi一样
4	表白背景音乐
3	建议上首页
5	zhi
2	手游外挂
2	超频原理
1	颇有成就
3	瘦长鬼影
4	好像荔枝壳啊
1	尼伯龙
4	旧爱新欢
4	女朋友还在
1	V5好强啊
3	rnm退钱啊
1	有毒哈哈哈哈
1	没这么简单
1	五杀时刻
1	已通关超好玩
3	杂货店
4	小兔几
2	没有屏幕
4	最不爱
4	路易十六鱼
0	新老婆
0	被动进阶了
3	我随便扣分
2	不是常德
1	布拉玛啊
3	一家山口
1	既来之
4	出息啦我
4	三块吗不是
4	看给孩子馋的
1	卡面来打
4	中指提牛奶
5	打篮球
1	久违阴乐
1	贝克街脚王
3	沙滩足球
4	慧姐不哭抱抱
1	我直接放大
3	封闭厨房好评
3	反胃想吐
4	你哭什么哭
1	模拟驾驶
3	空间跳跃
4	平昌人报道
5	夜猫子
1	物理下地狱
4	装死失败
2	过浩克
3	绿水青山
4	你着什么急
4	预测会亏本
3	拔步床
1	专武盾弓
1	合理起来了
4	好xuan啊
0	好绫人
4	蟹膏呢
0	响大草
5	私房钱
4	兰花指好可爱
1	不炸随说
2	我就是用这个
1	青春的开始
1	打击感可以
3	Imrich
2	大理拍的
2	弹幕姬
0	中央美院
4	哇这个肉绝了
1	大灾变绝绝子
4	每日任务31
4	才这点
4	十口解决
1	和璞鸢我焯
4	你家还缺人吗
1	从来没中过
4	首吃别
4	加粉丝了
0	超人警备队
1	蜈蚣直接劝退
3	樱不香
1	穿的很多好评
0	微辣微辣
1	击溃他们不是
3	以为赖美云
5	美乐宗
1	刻晴美滋滋
5	离大谱了
1	没有完美世界
1	果木果木no
4	鸭子啊对对对
3	我只喜欢院子
1	腌臜aza
3	插个鼻子
5	范志毅
3	米思卡慕斯卡
1	来个什么
0	艾斯太皮
3	诶啊啊啊啊
0	都这么可爱吗
4	魔法这是魔法
4	只需要几千块
1	原来尼也
3	行为准则
1	V510
3	萨瓦图恩
2	益君要
1	方丈我悟了
1	庄不纯
3	普洱茶
3	快给up主光
2	公交线
0	琴酒啊雪莉
2	美国也有软管
4	一个币碎
3	10小时凉了
1	哈哈哈c
4	人生三大错觉
5	不对劲不对劲
1	徒手掰锁
5	多少钱
1	不敢说话
1	匿名了
5	经常出现
5	快死了
4	车上钢琴师
4	菊花茶
3	你们真6
3	埋了吧汰的
5	4300
2	A15喵喵喵
3	班不去
1	谁先放R谁死
1	凭空消失
3	这是少校活了
4	不来一碗饭
1	懂了比凯文强
1	死亡扳机
0	要圈钱的嘛
5	喜欢这个
0	思迈露思迈露
1	我超炮
1	lanho
0	for
3	情头哈哈哈哈
1	正义大鞭幻听
1	翻译员
0	fy狂喜
3	真的能住人
1	书接上文
4	天呐本
0	变欧布
4	裹凉皮
2	膜拜大神
0	延年益寿
2	美里啊啊啊
3	那就用厕纸啊
4	新物种插头
1	在试探
4	感觉会腥
1	八千是
0	高难度的拼装
1	Yeeeeeeee
0	沙鲁吗
1	他知道啊
3	好甜蜜
3	风水不好
4	冰淇淋5
4	大脚趾的味道
1	杨永信快乐抢
3	还是第一个好
4	卧槽这饭量
4	然后揉眼
2	不是不能用
2	降落伞那
3	技能点加满
2	要拉低
1	早就该这么办
2	拉仇恨吧
3	没有手腕
2	moto最美
3	应该是升值
0	伏井三三
1	就是半死不活
3	没错是我炒菜
1	玩永恩
1	剃刀党
3	亲家母你好
3	小白脸儿
4	嚼一下啊
3	扫秃噜
2	卡诺循环
4	这可算是工伤
1	要是叠加的话
4	啊啊啊啊好帅
1	第三章
1	不需要质疑
5	准备药检
3	返厂维修了
1	优瓦夏很危险
4	洗洗指甲
1	四蛋都怕瓦
5	不信谣
3	iamstupid
1	隔着剧本杀呢
3	抽奖好耶
4	小伙螺
1	不愧是武神
4	送我吃都不要
3	真实的想哭
1	前方小闪屏
4	臭鸡炸炸炸
1	哈哈哈红秋衣
4	啊啊啊啊帅哥
4	马马萨卡
4	致幻剂
4	应该是公司的
1	我也生日
3	宝石附魔
4	刀工可以
5	百分之五十
1	太魂了太魂了
4	贤内助
3	星巴克yue
5	没多久
1	花式秀雷神
3	天桃啊天桃
4	这家太好了
1	菲利斯喵喵
1	我中奖
3	想起打渔了
1	热搜第一了
4	灭霸来
1	魔法棉花
2	敖厂长是吧
4	毕竟菜挺贵的
0	fss
4	我带你去吃
4	冬天还有蘑菇
3	灰头土脸
1	劳伦斯
2	蓝厂流批
4	邪恶交易
1	马良来
2	0035
1	安琪尔要
2	Metoo
5	太失望了我跳
5	不大行
1	通了但超级难
0	欧斯超人
5	你还知道回来
0	亚波人淦
1	这声音可以的
0	我只有五只
1	heyJude
4	某湖洗澡蟹
4	骄傲起来
0	老黑圆了不少
4	我被抢走了
1	我去14
3	好耶羽
4	聚能环是吧
4	我做过爆了
4	拉师傅
1	麻乐隔壁
5	装备齐全
1	当年的噩梦
4	塔可摊
1	我给了胡桃的
3	用纸擦
1	旅途顺利
4	海菜竿臭豆腐
4	尴尬的来了
4	您就是我爱螺
3	洁癖也是病
0	老年人有瞄准
4	南方不适合种
4	像c罗
3	大学物理
3	话事人大DD
1	大招流
4	来咱长春啦
1	超给我变手术
0	UP主牛啊
3	恋爱活
3	肯定是小李
3	哪羊字
0	碳烤猪头
5	劳力士
1	咄咄逼人
1	我的申鹤
4	恶心死我了
5	411
4	荔枝好看
4	45多还贵
5	雷电将军
1	诶宝贝儿
4	豆泡巨好吃
1	指太鼓达人
4	广东也有嗷
2	还需打磨
1	载歌载舞
4	你是老萌
4	豆芽的芽吧
4	烤M67
1	猫娘啊
3	手行个
5	精神病院
1	孙笨上
1	这不就是抄吗
5	求生欲
4	地道哥
4	吃太香了
3	攻心为上
3	起飞了我去
4	同款格
2	12proMax
5	我看完了
3	实属羡慕了
1	男主太好看了
5	sans
3	七减一
1	对象错误
3	能住人
0	卡兹嘛性
1	金田来
3	你们住b站啊
4	王石锤
3	二哈是
1	可爱晕了
4	热量平衡
4	Alice
2	1080p360hz
5	这什么歌
4	又发现矿脉了
3	狂飙粤语
3	WeAREtheChampion
3	原胚法杖
1	鸟枪不对劲
4	花椒好吃的很
1	这是家啊魂淡
4	大饼卷一切
4	能加个卤蛋吗
4	这够乱的
0	伏笔狂魔
0	厕所在二楼
3	qianmnage
4	沈老头超好吃
4	二三天
1	榜一老哥
1	好好d
4	我想起了藕盒
1	973W
3	伟张益
3	丢真大包
4	已经12W了
2	ctrls
4	哇好看想要壳
3	他好会卡点
3	差点憋死
3	得用话疗
5	救命好美
0	yueyueyue
1	是霄宫
4	摇匀喝啊
3	烫头啦
1	雷泽和狼末
1	欧巴累
3	为啥不穿胶鞋
1	抽烟呢
2	必中啊啊啊
4	植脂末
2	o式对比法
2	特利尔
2	原神不锁帧
0	离谱LV10
0	感觉被剧透了
1	新手求拉走
1	语文课代表
1	五费卡哥温
2	杂食区
1	这不TOM吗
0	heavymetal
4	真水货
1	发情的呢
4	那必是荔枝肉
4	嗯踩了
0	逼王阿古茹
0	满满的回忆啊
5	好甜好甜
1	衡水桃城
1	我你家你
1	那就去吧
1	喜欢这个设定
0	金丝楠木啊
3	经费逐渐离谱
3	还挺甜的
1	翻牌子吧
3	搞咩啊
4	是被烫到了吗
2	米米米洛D
1	二仙桥确信
5	三连三连
2	这魔主
3	哪里有男生
1	哇塞好前
4	好的张子枫
1	小傲想生气
3	建模物理
2	iphone13promax
4	jiekai
5	queen
4	一小勺
4	batachul
4	放糖应该放糖
4	尿酸爆表
3	小驴儿
0	绫人麦
2	我是个沙包
1	质量太高了
5	乐呵呵
1	百鬼丸
0	进卡池
1	哇女神
0	Armortime
2	不太起
4	你這胎保熟嗎
1	紫气东来
4	草莓摇摇奶昔
2	嘉立创
4	几百道工序
0	三笠幻视
1	水银灯
4	是霜吗
1	重生细胞
1	小傲想犯病
5	并不一定
0	现在97个
3	画得好像
2	一脚下去
1	怎么伪造的
1	3秒真男人
1	何莉莉应援
2	脖颈子
0	之宝镇
3	格局啧啧啧
1	新懂王
3	练听力
1	火焰纹章
3	狠郝坎叭
1	不容忽视
4	精准破防
1	盾山疑惑
4	wo在
1	来了来了经典
3	酸鱼汤
4	叫哒哒吧
3	尽他妈放屁
0	空间魔法确信
1	舒服了好死
3	osmo4
1	从来没双黄过
2	Find
4	这俩有点甜
1	忘放孜然
1	平行时空
0	乳樱了
3	非常少
1	投降吧
4	双皮奶
3	换节能灯
4	这量产
3	起飞吧吾之裤
3	把这个买了吧
1	汪doge
3	这是币
4	蛋黄酥分酥
1	这个有破解版
2	给爷恰
3	针冢衅
4	那是手抓肉
4	一千二救命
0	白无垢好耶
4	要切片
1	皮克酱
0	不愧是你草神
0	标题是
4	1个币出
1	推塔时
4	想拿去做鞋子
2	有没有涩的
1	透我裂开
2	大d是吧
4	我还以是西八
1	轻机枪
1	MrQ
4	我哭死惹
3	那不看了
3	取消哈哈哈哈
4	鼎酱沉默了
1	青玉加
5	生不出
5	90000
1	率高得
2	a15厉害
4	洗个澡涂层酱
4	食量巨大
4	程序员植发了
4	呼呼好烫
4	bgmfreak
3	日常瞬移11
3	我抄是叶叶吗
5	吵起来
0	新海是吧
5	哆啦A梦
1	马可波罗好强
4	谢谢你的鸡翅
5	高蛋白
4	腊牛皮
4	泡面搭理
5	致死量
1	配色上也不搭
4	hhhhb
4	这也太能吃了
4	见证魔法
1	我也是七七
1	小索呢
2	lcp
3	瞬间闭眼
1	taptap
0	醒不过来
5	hello
1	出冰杖的炼金
3	烤鱼了解一下
3	在骗生三胎
2	每日核爆01
1	1v弟
4	好嘉宾怪哦
